,company,year,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),NWP (£m) ,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m),"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)",Gross claims incurred (£m),Gross combined ratio,Gross expense ratio,"Net BEL (inc. TPs as a whole, pre-TMTP) (£m)",Net combined ratio,Net expense ratio,Pure gross claims ratio,Pure net claims ratio
670,22,2016,113.71294404130457,342.08164722341473,104.94545628123421,11.348070290771929,119.98316170196573,2.2878128239518833,1124.5470345771844,651.7055782133289,5666.243934278337,652.4647327019449,1.9202943106507357,0.5846030925718646,2435.4647740950427,1.7757650009549837,0.12959316826195336,0.6340058158016934,0.7358281668962168
671,22,2017,153.7595976955594,376.02001815325684,4.223025306090742,26.611352361131292,160.32748866190812,1.7453894595726467,2673.365624701427,2188.8786319549417,3876.636717036315,1664.599983864411,0.39225605091717114,0.2614506856220206,2464.3069619146154,0.784978741546571,0.11425704332076135,0.267849579604494,0.17333380056801986
672,22,2018,71.02289182650863,214.21823718520164,77.60435362170085,55.83876231902872,140.41006678494486,1.150908150714984,3527.6976895862977,2240.9596267506417,4619.573172240028,2367.9050424751076,0.8400325587393125,0.36614050267571974,1019.5328017492843,0.9280419831576286,0.4058003286076047,0.9987513479576897,0.4050434625431106
673,22,2019,54.60587748067146,275.24099460172494,62.34687838271389,53.52141276743007,62.469312294699236,1.9250116032074434,604.1088034923964,1462.1639014383313,2884.7226399650535,977.5722333394864,0.11693445951628464,0.43591520814091,3927.6493455284894,1.6242860111443653,0.39172387128451064,0.9985335509324004,0.2598845346669904
674,22,2020,106.13222431153571,84.48210963504383,54.07557652497293,28.47378965118258,127.68102909663257,1.6966728436889456,855.0531310898047,777.3179161222752,1376.0306465797678,1092.3899981515513,0.10580774286693083,0.6162579826557784,2257.06916646241,1.7798583658794012,0.34537069765193196,0.17939156033161766,0.5973349085373502
725,23,2016,67.47180151785335,3.257559049406254,2177.6737095355593,982.263116630837,4.187261247821607,5.290495180552875,6949.081539963224,6061.827127428307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,23,2017,15.43862513232407,28.305926951802512,58.38833768160822,634.6080604630055,5.0495398544579295,0.05193127547577238,1174.2344827035408,16129.655948709242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,23,2018,30.224176518743175,0.23129620587910044,2036.3075645534877,2043.253592546372,11.30540774681554,1.5378005937576849,15874.5917589175,852.7776616593181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,23,2019,12.872497329726212,33.08435478981084,2016.23911688715,5085.703771100711,3.8770088011569763,1.4885191738489991,15376.288448889161,620.5541819378577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,23,2020,43.73861931392244,34.757588763699445,3563.595340060497,1626.6243284123118,12.841765850605386,6.055304780819715,5995.816663303108,4058.0496399711083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,24,2016,44.81475530480097,29.062820408144262,0.0,0.0,8.88213064831475,3.251038801435505,2228.4326602085794,3827.778726954755,83.17331263770853,52.97179592600667,0.7475820689190067,0.01876330118277292,111.82956637781483,1.0489137882163264,0.5280931616161643,0.8613286669519363,0.47895251649426146
781,24,2017,53.51236621685654,16.43081517327999,207.38064908071397,206.30527368993532,11.35425736551991,4.026388065868015,13442.113664213817,16995.964930501046,66.84795302003806,62.72527495853207,1.38987772500888,0.03920668793519037,20.11313416714397,1.3814805174313982,0.22505463258730005,0.43273284148866953,0.7483502976744718
782,24,2018,25.548588687313934,2.41087008162077,361.50940566247283,897.3766284924544,16.001295652655447,2.4447382055889686,2278.2129293717353,234.53961127030144,115.2779094762555,69.45734879930649,1.0848731393793452,0.20698412879516476,42.39176700223968,1.352184823209008,0.4375086511202772,0.11879363042468297,0.7961487962082342
783,24,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2808588164409,47.29170670597622,0.990627257806383,0.5031865521898821,24.12575969481775,1.4469397624522287,0.21814516375682103,0.3124767091306204,0.7450864911901163
784,24,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.460462996651886,-8.375385665515036,0.10319323654732165,0.7138119533143064,37.76410840509309,0.6463802307300276,0.7907572328580651,-0.10745179244281566,-0.28725974094565676
835,25,2016,25.84405161111631,0.4847786477732895,4169.962818598366,9622.27757770341,11.952214684323337,1.6141610841172496,69969.24746427174,47564.10777069833,1295.6873323982338,1146.9910430495522,0.8749795177437945,0.4648592368483556,56.5567971903607,0.8851385817656524,0.14556667185792005,0.14356257823116939,0.5631393203452605
836,25,2017,15.69052415427407,23.885705485634382,1758.1946928597697,2356.62607268326,10.59324533112192,3.1584891534852217,22793.891927165456,38268.17187963191,9493.245964093558,2624.947115309327,1.0807689202205357,0.3612926326715318,3134.5521667247986,1.1966389016654648,0.6002160527614218,0.31095008339994873,0.30326452862551295
837,25,2018,27.233388954556695,25.565991705265784,5927.700638289539,1227.7140127856342,2.1961661729884674,1.8336618606360615,14475.932153814047,3107.1866004340263,798.657822870541,1398.2768708823055,1.1871064310861799,0.747788842159033,3984.6427923654214,0.5040865457976057,0.18599803565354084,0.4868108017607754,0.1433098810142148
838,25,2019,20.117725558124942,5.827778646689672,1198.2470712008412,7134.648740769523,1.771300101486172,4.547501955940877,29976.66072056983,4531.258259957474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,25,2020,9.799698430730148,27.07000333104768,7031.517004879747,9765.612911987659,0.22978779869650562,3.155166442329346,3614.9066669336216,30445.54280727017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,26,2016,6955.223298146937,7266.408766991312,17208.38618329814,75526.67329298225,4282.790194003657,0.888671214875502,61185.71937191253,69741.37911501335,215.89125435643555,297.094978451975,1.6395868663485507,0.6052003790714657,146.29195178867297,1.5779041643686806,0.015002672335651,1.0045592166387725,1.1014423676366665
891,26,2017,2081.3889696939686,6694.884869167891,13019.600407599937,2187.5879774650903,3851.999871400572,1.7942038453502955,74897.83069136861,68511.98616991859,227.37104690876114,430.8373530841179,0.7330223253851683,0.2485849887178166,760.6051600987788,0.5338680074890712,0.3755616474923174,0.7858643073234841,0.7858477383128214
892,26,2018,1602.0161592686404,7923.764987323312,3419.6925607842136,11251.347661281601,1061.571587922026,2.876165284490867,97972.52694154557,57527.47310728139,1189.7052343202101,62.06945990734336,0.2536793323617868,0.5844272791579189,1034.2641620285021,0.0263947319915382,0.42892143725279885,0.6020135453844037,0.7231414917522028
893,26,2019,3020.380762864064,7581.777887553832,8013.277031728727,6683.963247438649,98.0289812310585,2.4403253857566276,109524.33194251798,84757.53090272065,331.71779015900705,315.841297956251,0.14354549592326082,0.33301730124143514,101.10604404876544,0.9731897510853128,0.47403505128855306,0.0762332683088292,0.34757754974985894
894,26,2020,7661.184610350277,48.839483397003846,10352.2503876286,16395.67169359601,2960.7809906930966,0.3100569323415856,83195.53324505151,7816.288367057537,17.454740407511665,624.9896042706663,1.0316334653511323,0.4111280553522092,1008.9788969406047,1.2900287508958082,0.43449415912126377,0.19097439467204635,0.7141013340257439
945,27,2016,9.823841201338597,49.13552631908114,0.0040336245818272005,0.016535667319118656,4.50455949812341,2.0928379226991334,4.345827745003164,65.42664206009847,2.8409833035180685,0.02691126412990014,0.0,0.0,0.11194103437355626,0.0,0.0,0.0,0.0
946,27,2017,13.462532085220262,3.07227686387461,0.0005823408355340257,0.0010449414133656047,1.5189171973402307,9.690304960424488,15.623695222684253,0.0,0.8282700020050027,-0.19481233363974812,4.617154653757233,0.0,0.09079906656570615,0.0,0.0,0.38426961447134145,0.0
947,27,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4553205807841874,0.018579195753296678,0.0,0.0,0.12946751206770052,0.0,0.0,0.0,0.0
948,27,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2121395766154865,-1.335901338059417,0.0,0.0,0.11201713991334651,0.0,0.0,0.0,0.0
949,27,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612265710700483,-0.7837941272788774,0.0,0.0,0.2287684291253911,0.0,0.0,0.0,0.0
1000,28,2016,1019.1034148317852,401.09142097553917,38.81030829381058,0.3588347282122214,30.700218400274757,1.340902496654853,1845.2858700933682,607.1099462788874,38.20837831790198,0.03313362667949401,-67.63915081362043,-180.69530692825722,55.97747437767686,-180.3985785731934,-84.31862822489902,-247.06506369173297,-21.547092571862194
1001,28,2017,857.0622758178938,1702.4352657619916,14.753187683023892,10.574223493239268,35.645938586167205,5.334065399725384,878.9748279475399,1022.7717264947063,36.87160918920092,1.5136210224042244,1547.9086993179912,2587.034476708995,10.022627676379011,392.00467298214244,281.57279057204073,1610.7258369302772,371.983052275058
1002,28,2018,1007.5956744936553,601.8701613138879,7.468047064001774,16.358525320141563,39.035663265052484,3.947390751521169,603.5953140232529,732.2058483549579,11.398974757017475,4.55263148387989,16023.609295743878,6317.468134842459,58.189592315052614,2312.7447940298857,68.67174884449075,2390.9997537611957,462.1416076104817
1003,28,2019,904.1646690771034,1376.6884920540551,54.60482272929616,22.111633750712148,98.18442918166829,3.472448721056353,1013.9061906333146,157.21143404769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,28,2020,296.72399621195245,402.0542905194107,53.17612444522392,64.64520645456358,109.70359175186441,0.884771853621386,875.8621663066654,230.3468092937245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.346047083837515,3.0213235316822593,1.1780276024978147,0.3713147874009878,12.020485273882542,0.18886145888039377,0.7368526517331664,0.22738086496853976,-0.21283587529523867
1056,29,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60184004066897,1.0858749781821728,4.201534713143547,0.380976042539428,11.433816515871616,1.3321384915036254,0.21029027749949233,0.4816205226631991,1.4652342908587077
1057,29,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.262827082247213,6.538802820680633,0.9877640643991354,0.58625167015771,12.647132396880602,2.616031211444014,0.0038375603086944128,0.7465274995710971,0.0010136309023696171
1058,29,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.418385858089234,0.00013968069211496293,0.26446492917747866,0.606567500303552,43.15432228918888,1.0792715707154377,0.027188926238984428,0.00047478034265643475,0.0006711659495968659
1059,29,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024157400533966,21.451747893409188,3.577399391350866,0.7903224389211289,33.89904885176929,2.419127690385241,0.1521391777558034,0.1340614594413541,1.4745121978672158
1115,30,2016,2620.279883430211,4805.079278509475,2213.1087152491054,198.45572582717105,2801.4228950804486,1.9069253758193647,50286.16749645289,773.1201797333631,18.395248423715667,-0.021585546153950898,0.3425322594419629,0.5979208675301606,0.05948828037978515,0.0,0.0,-0.22225703272357228,0.0
1116,30,2017,1507.819612564296,4611.238914952128,436.67399124195424,5260.728478692719,3545.7314895872987,0.036411395160977966,39413.89584650444,24458.82031070587,106.42987615950311,25.16312850491149,22.79933148920618,0.10991326902945096,-0.007078659708259053,0.0,0.0,30.121432682775087,0.0
1117,30,2018,2490.0694913761017,3202.357915789381,6803.615805230791,9063.121471003056,3476.431961628867,1.7739588674149447,43361.13876797636,75634.08769669701,40.791882840673765,7.863494673809513,11.911513101687786,0.8290848021371767,-0.13939679172881567,0.0,0.0,9.410947496534753,0.0
1118,30,2019,1994.4345623409263,3041.0536556548564,2301.2252087838165,6124.6002463989935,1392.0599883779907,2.1778982231359314,49845.41554443531,70632.72132206566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,30,2020,7057.200846524574,8258.056785277322,3093.817453308451,3396.242957052514,3729.852643243741,2.916861898911715,44306.86256215478,99549.63974848409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,31,2016,7.181525350039934,6.916241751786612,-0.006534091032628773,0.0014981594595274879,1.6051357021980368,4.643105114633884,8.412274674908831,3.4385174464906902,0.033138767933270245,27.644794721316217,0.5514029622918416,1.6429018866537917,4.83559684478041,1.707122364644248,0.6915077508070825,0.8921832866457043,1.0536236599962223
1171,31,2017,2.58579619187365,3.033123034425458,0.0,0.0,0.035143515052240136,9.932040563973517,0.6709734554105266,0.0,4.07578569194289,12.591915355017553,2.0895706438970003,1.7047339851544527,11.849661333457941,2.0841710527184185,1.3995821609443895,0.22500907984950688,0.21579266645283998
1172,31,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56201444436913,87.90654542576382,1.702403099854493,0.8468971689547535,22.17593337946774,1.595589042241836,0.9433409258261953,0.1149989869023611,0.4450746481728996
1173,31,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.67210364986333,4.090581055904544,1.3465992847741963,0.1738068052620548,73.56666883425339,1.1785593738920037,1.0291928270830446,0.4126713918807377,0.048590254762013736
1174,31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.20051019433765,215.52585454312216,0.4862250888012334,0.022744386485409718,78.08191785953036,0.5861380267492133,0.6037164399231375,0.6992518137929598,0.7515048634783446
1225,32,2016,749.5242126822385,173.64419724154615,500.9328832511241,68.50639319964945,718.318499615064,1.9411887478739183,2329.8354675728783,534.2628501487789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,32,2017,601.3899353305892,598.2191163233897,150.26707943671167,322.42022985907994,348.5548108578986,0.7990334118535047,813.1304637746175,1607.847119702486,13.309037921625496,19.395357542502737,1.3542575891394752,0.31307755289679196,16.030060799189528,0.5858058015101759,1.0697969803049605,0.2242723949849141,0.17929173854622213
1227,32,2018,43.867545078318294,844.9786819889429,108.52681359589069,346.828416545006,24.742769426394258,0.5654998495960692,1902.4851647519392,424.62462318737084,27.54459596660136,43.794785773402076,0.5169153047398153,0.22511179515969476,2.3777812240828564,0.1558582688061032,0.6348003720622615,0.5199905622525385,0.657372820640157
1228,32,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.686134265749498,8.636005836424294,0.9906433179780627,1.1041773631181768,17.672844625501106,1.601797424883448,0.012478106816412166,0.39758262067148664,0.22758313195044372
1229,32,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.743029807312267,24.852677903944965,0.2846836910940343,1.015528572199452,21.574498588172155,0.5932132034790893,0.9267815135508708,0.5839329806493235,0.29765654251320145
1260,33,2016,177.65402242798743,1530.0637440268245,1.0376587447081238,-4.389007144972743,834.2811951911012,2.4143630990241896,13439.786403117962,4123.310040660885,13.857435159124492,320.4617868864201,1.22128318416719,0.3182278280292339,15.134728210385694,1.7231551848726754,0.21537994284775208,0.8710003009649271,0.012092192153577423
1261,33,2017,243.14202056478808,709.6470132708159,2.449607307619957,12.130344720924823,480.9518393934998,1.353572779416148,8888.455886766586,5542.027034697469,0.06731823387527863,71.95291365815461,0.42635777183652995,0.38547613656554763,1.4691897657660447,1.5124395607893164,0.17076846230416362,0.08900510267546877,0.5288727643848824
1262,33,2018,1243.6208303956244,40.95219267181648,12.768879540844377,6.126926594165239,298.73183516888275,2.439631041896381,4185.528500023202,10384.646827907556,-1.1657238598441266,184.62131037213638,1.9141817273063642,0.11468006133446117,-7.326507293098625,1.147754074434678,0.7077416279564955,0.16653350217170682,0.5564998764456736
1263,33,2019,202.0376437049368,665.4508105948825,3.1745078354910685,20.151500971329444,270.171545492648,1.3677538442894372,4332.230115156333,5953.559299772541,0.7168675658882392,190.91648188687512,0.5814291444785069,0.5773030654683324,0.617779185669326,0.37708404428254483,0.6672796395396531,0.15845162042413036,0.3212751992983987
1264,33,2020,5.657414613641614,2.702546028185809,0.14524314158000906,0.10520272730789312,3.2206604224874598,3.6427566119600234,19.511466829684803,90.89973156783238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,34,2016,11855.746511009782,21206.5444120128,7875.720223472357,10135.258636011486,8785.961467168465,2.906831720501018,135949.88456964822,15477.013878219144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,34,2017,1926.0427997262748,11528.901476682271,4506.760102213277,3630.2923552570637,3011.610527359667,0.7379946508658987,107581.2001082072,167736.85524897414,1.5959900713230148,4.877267000257809,0.9308966945230639,0.10105850399725541,8.305226499740728,5.041302438773667,2.4110380787220906,0.15139472543666901,1.4746945828040212
1267,34,2018,7664.514627151654,16050.453131143246,8107.790888154519,3530.844212480689,5924.15903750547,2.6025419368410896,140669.68472734338,143973.36942991,8.803561961863888,26.930482173221,1.9834476008348,1.0686450643535081,4.25274744630696,1.30382209404065,0.3915671098859231,0.6214799648717019,0.7918001725342712
1268,34,2019,9838.42177599464,7720.358558928012,11427.64388227252,-184.09194048884396,3884.820732131907,3.0432183657787655,181329.98841313928,310336.92540387687,17.099268517986822,5.66369056615777,0.3276425134659424,0.9138174617369287,17.216319362532158,1.610047532025571,0.12956413424211113,0.7203649748229011,1.1025463592688625
1269,34,2020,9793.437935552414,5352.131572805549,19274.956158991667,6105.500027914939,2971.0642044107585,2.54646884868162,160124.45804076846,182263.89115420592,7.106001352456342,8.454639573119342,2.1878067139826194,0.03035349100506584,11.00709563461226,1.6361429672748393,1.9434629144172149,0.4932417565384852,0.17183405543934907
1270,35,2016,34.63872686190181,268.3885021386933,251.85462457168165,281.81071048265795,3.821347146209404,0.2754286560703791,2246.964039266423,1566.1487683193914,-8.644356817013069,48.702124371762594,1.5486403832998186,0.268438307372283,-19.024241693575267,0.6414659882009083,0.02975619475360338,1.0748333236500185,0.17765165072120132
1271,35,2017,453.01034569107605,138.48953420723856,454.82093967264416,168.54025251522316,334.99697495819834,2.3608916357717358,3055.3181460686687,677.9021733065147,-1.114885685589556,79.33128249373303,1.5280566464206478,0.05707165446995508,-1.8778386949025,1.6687543010771326,0.002598405915461046,1.1378033485795367,1.3705434977684459
